x_m,t_s,T_excess_K,alpha_m2_s,source
0.032,20,34.65411906,1e-05,synthetic_analytical
0.033,20,35.32781019,1e-05,synthetic_analytical
0.034,20,35.96663703,1e-05,synthetic_analytical
0.035,20,36.56996914,1e-05,synthetic_analytical
0.036,20,37.1372111,1e-05,synthetic_analytical
0.037,20,37.66780312,1e-05,synthetic_analytical
0.038,20,38.16122157,1e-05,synthetic_analytical
0.039,20,38.6169795,1e-05,synthetic_analytical
0.04,20,39.03462714,1e-05,synthetic_analytical
0.041,20,39.41375231,1e-05,synthetic_analytical
0.042,20,39.75398086,1e-05,synthetic_analytical
0.043,20,40.05497703,1e-05,synthetic_analytical
0.044,20,40.31644378,1e-05,synthetic_analytical
0.045,20,40.53812307,1e-05,synthetic_analytical
0.046,20,40.71979612,1e-05,synthetic_analytical
0.047,20,40.86128365,1e-05,synthetic_analytical
0.048,20,40.96244603,1e-05,synthetic_analytical
0.049,20,41.02318341,1e-05,synthetic_analytical
0.05,20,41.04343587,1e-05,synthetic_analytical
0.051,20,41.02318341,1e-05,synthetic_analytical
0.052,20,40.96244603,1e-05,synthetic_analytical
0.053,20,40.86128365,1e-05,synthetic_analytical
0.054,20,40.71979612,1e-05,synthetic_analytical
0.055,20,40.53812307,1e-05,synthetic_analytical
0.056,20,40.31644378,1e-05,synthetic_analytical
0.057,20,40.05497703,1e-05,synthetic_analytical
0.058,20,39.75398086,1e-05,synthetic_analytical
0.059,20,39.41375231,1e-05,synthetic_analytical
0.06,20,39.03462714,1e-05,synthetic_analytical
0.061,20,38.6169795,1e-05,synthetic_analytical
0.062,20,38.16122157,1e-05,synthetic_analytical
0.063,20,37.66780312,1e-05,synthetic_analytical
0.064,20,37.1372111,1e-05,synthetic_analytical
0.065,20,36.56996914,1e-05,synthetic_analytical
0.066,20,35.96663703,1e-05,synthetic_analytical
0.067,20,35.32781019,1e-05,synthetic_analytical
0.068,20,34.65411906,1e-05,synthetic_analytical
0.069,20,33.94622851,1e-05,synthetic_analytical
0.07,20,33.20483713,1e-05,synthetic_analytical
0.071,20,32.43067658,1e-05,synthetic_analytical
0.072,20,31.62451087,1e-05,synthetic_analytical
0.073,20,30.78713558,1e-05,synthetic_analytical
0.074,20,29.91937711,1e-05,synthetic_analytical
0.075,20,29.02209183,1e-05,synthetic_analytical
0.076,20,28.09616524,1e-05,synthetic_analytical
0.077,20,27.14251113,1e-05,synthetic_analytical
0.078,20,26.16207065,1e-05,synthetic_analytical
0.079,20,25.15581135,1e-05,synthetic_analytical
0.08,20,24.12472631,1e-05,synthetic_analytical
0.081,20,23.06983307,1e-05,synthetic_analytical
0.082,20,21.9921727,1e-05,synthetic_analytical
0.083,20,20.8928087,1e-05,synthetic_analytical
0.084,20,19.77282603,1e-05,synthetic_analytical
0.085,20,18.63332996,1e-05,synthetic_analytical
0.086,20,17.47544505,1e-05,synthetic_analytical
0.087,20,16.30031398,1e-05,synthetic_analytical
0.088,20,15.10909647,1e-05,synthetic_analytical
0.089,20,13.90296811,1e-05,synthetic_analytical
0.09,20,12.68311919,1e-05,synthetic_analytical
0.091,20,11.45075357,1e-05,synthetic_analytical
0.092,20,10.20708744,1e-05,synthetic_analytical
0.093,20,8.953348139,1e-05,synthetic_analytical
0.094,20,7.690772969,1e-05,synthetic_analytical
0.095,20,6.420607934,1e-05,synthetic_analytical
0.096,20,5.144106534,1e-05,synthetic_analytical
0.097,20,3.862528523,1e-05,synthetic_analytical
0.098,20,2.577138662,1e-05,synthetic_analytical
0.099,20,1.289205476,1e-05,synthetic_analytical
0.1,20,5.026371237e-15,1e-05,synthetic_analytical
0,24,0,1e-05,synthetic_analytical
0.001,24,1.239301235,1e-05,synthetic_analytical
0.002,24,2.47737943,1e-05,synthetic_analytical
0.003,24,3.71301275,1e-05,synthetic_analytical
0.004,24,4.944981775,1e-05,synthetic_analytical
0.005,24,6.1720707,1e-05,synthetic_analytical
0.006,24,7.393068536,1e-05,synthetic_analytical
0.007,24,8.606770306,1e-05,synthetic_analytical
0.008,24,9.811978233,1e-05,synthetic_analytical
0.009,24,11.00750292,1e-05,synthetic_analytical
0.01,24,12.19216454,1e-05,synthetic_analytical
0.011,24,13.36479395,1e-05,synthetic_analytical
0.012,24,14.52423393,1e-05,synthetic_analytical
0.013,24,15.66934025,1e-05,synthetic_analytical
0.014,24,16.79898282,1e-05,synthetic_analytical
0.015,24,17.91204682,1e-05,synthetic_analytical
0.016,24,19.00743379,1e-05,synthetic_analytical
0.017,24,20.08406272,1e-05,synthetic_analytical
0.018,24,21.1408711,1e-05,synthetic_analytical
0.019,24,22.176816,1e-05,synthetic_analytical
0.02,24,23.19087506,1e-05,synthetic_analytical
0.021,24,24.18204752,1e-05,synthetic_analytical
0.022,24,25.14935522,1e-05,synthetic_analytical
0.023,24,26.09184355,1e-05,synthetic_analytical
0.024,24,27.00858237,1e-05,synthetic_analytical
0.025,24,27.89866699,1e-05,synthetic_analytical
0.026,24,28.76121899,1e-05,synthetic_analytical
0.027,24,29.59538714,1e-05,synthetic_analytical
0.028,24,30.40034821,1e-05,synthetic_analytical
0.029,24,31.17530781,1e-05,synthetic_analytical
0.03,24,31.91950115,1e-05,synthetic_analytical
0.031,24,32.63219379,1e-05,synthetic_analytical
0.032,24,33.3126824,1e-05,synthetic_analytical
0.033,24,33.96029541,1e-05,synthetic_analytical
0.034,24,34.57439371,1e-05,synthetic_analytical
0.035,24,35.15437126,1e-05,synthetic_analytical
0.036,24,35.69965568,1e-05,synthetic_analytical
0.037,24,36.20970886,1e-05,synthetic_analytical
0.038,24,36.68402743,1e-05,synthetic_analytical
0.039,24,37.12214329,1e-05,synthetic_analytical
0.04,24,37.52362407,1e-05,synthetic_analytical
0.041,24,37.88807357,1e-05,synthetic_analytical
0.042,24,38.21513212,1e-05,synthetic_analytical
0.043,24,38.50447694,1e-05,synthetic_analytical
0.044,24,38.75582249,1e-05,synthetic_analytical
0.045,24,38.96892073,1e-05,synthetic_analytical
0.046,24,39.14356135,1e-05,synthetic_analytical
0.047,24,39.27957199,1e-05,synthetic_analytical
0.048,24,39.37681844,1e-05,synthetic_analytical
0.049,24,39.43520473,1e-05,synthetic_analytical
0.05,24,39.45467323,1e-05,synthetic_analytical
0.051,24,39.43520473,1e-05,synthetic_analytical
0.052,24,39.37681844,1e-05,synthetic_analytical
0.053,24,39.27957199,1e-05,synthetic_analytical
0.054,24,39.14356135,1e-05,synthetic_analytical
0.055,24,38.96892073,1e-05,synthetic_analytical
0.056,24,38.75582249,1e-05,synthetic_analytical
0.057,24,38.50447694,1e-05,synthetic_analytical
0.058,24,38.21513212,1e-05,synthetic_analytical
0.059,24,37.88807357,1e-05,synthetic_analytical
0.06,24,37.52362407,1e-05,synthetic_analytical
0.061,24,37.12214329,1e-05,synthetic_analytical
0.062,24,36.68402743,1e-05,synthetic_analytical
0.063,24,36.20970886,1e-05,synthetic_analytical
0.064,24,35.69965568,1e-05,synthetic_analytical
0.065,24,35.15437126,1e-05,synthetic_analytical
0.066,24,34.57439371,1e-05,synthetic_analytical
0.067,24,33.96029541,1e-05,synthetic_analytical
0.068,24,33.3126824,1e-05,synthetic_analytical
0.069,24,32.63219379,1e-05,synthetic_analytical
0.07,24,31.91950115,1e-05,synthetic_analytical
0.071,24,31.17530781,1e-05,synthetic_analytical
0.072,24,30.40034821,1e-05,synthetic_analytical
0.073,24,29.59538714,1e-05,synthetic_analytical
0.074,24,28.76121899,1e-05,synthetic_analytical
0.075,24,27.89866699,1e-05,synthetic_analytical
0.076,24,27.00858237,1e-05,synthetic_analytical
0.077,24,26.09184355,1e-05,synthetic_analytical
0.078,24,25.14935522,1e-05,synthetic_analytical
0.079,24,24.18204752,1e-05,synthetic_analytical
0.08,24,23.19087506,1e-05,synthetic_analytical
0.081,24,22.176816,1e-05,synthetic_analytical
0.082,24,21.1408711,1e-05,synthetic_analytical
0.083,24,20.08406272,1e-05,synthetic_analytical
0.084,24,19.00743379,1e-05,synthetic_analytical
0.085,24,17.91204682,1e-05,synthetic_analytical
0.086,24,16.79898282,1e-05,synthetic_analytical
0.087,24,15.66934025,1e-05,synthetic_analytical
0.088,24,14.52423393,1e-05,synthetic_analytical
0.089,24,13.36479395,1e-05,synthetic_analytical
0.09,24,12.19216454,1e-05,synthetic_analytical
0.091,24,11.00750292,1e-05,synthetic_analytical
0.092,24,9.811978233,1e-05,synthetic_analytical
0.093,24,8.606770306,1e-05,synthetic_analytical
0.094,24,7.393068536,1e-05,synthetic_analytical
0.095,24,6.1720707,1e-05,synthetic_analytical
0.096,24,4.944981775,1e-05,synthetic_analytical
0.097,24,3.71301275,1e-05,synthetic_analytical
0.098,24,2.47737943,1e-05,synthetic_analytical
0.099,24,1.239301235,1e-05,synthetic_analytical
0.1,24,4.831803928e-15,1e-05,synthetic_analytical
0,28,0,1e-05,synthetic_analytical
0.001,28,1.191328753,1e-05,synthetic_analytical
0.002,28,2.381481808,1e-05,synthetic_analytical
0.003,28,3.569284628,1e-05,synthetic_analytical
0.004,28,4.753564995,1e-05,synthetic_analytical
0.005,28,5.933154168,1e-05,synthetic_analytical
0.006,28,7.106888034,1e-05,synthetic_analytical
0.007,28,8.273608259,1e-05,synthetic_analytical
0.008,28,9.432163431,1e-05,synthetic_analytical
0.009,28,10.5814102,1e-05,synthetic_analytical
0.01,28,11.72021439,1e-05,synthetic_analytical
0.011,28,12.84745214,1e-05,synthetic_analytical
0.012,28,13.96201102,1e-05,synthetic_analytical
0.013,28,15.06279107,1e-05,synthetic_analytical
0.014,28,16.14870596,1e-05,synthetic_analytical
0.015,28,17.21868404,1e-05,synthetic_analytical
0.016,28,18.27166935,1e-05,synthetic_analytical
0.017,28,19.30662272,1e-05,synthetic_analytical
0.018,28,20.3225228,1e-05,synthetic_analytical
0.019,28,21.31836699,1e-05,synthetic_analytical
0.02,28,22.29317253,1e-05,synthetic_analytical
0.021,28,23.24597741,1e-05,synthetic_analytical
0.022,28,24.17584131,1e-05,synthetic_analytical
0.023,28,25.08184657,1e-05,synthetic_analytical
0.024,28,25.96309908,1e-05,synthetic_analytical
0.025,28,26.81872914,1e-05,synthetic_analytical
0.026,28,27.64789236,1e-05,synthetic_analytical
0.027,28,28.44977044,1e-05,synthetic_analytical
0.028,28,29.22357203,1e-05,synthetic_analytical
0.029,28,29.96853349,1e-05,synthetic_analytical
0.03,28,30.68391963,1e-05,synthetic_analytical
0.031,28,31.36902444,1e-05,synthetic_analytical
0.032,28,32.02317181,1e-05,synthetic_analytical
0.033,28,32.64571617,1e-05,synthetic_analytical
0.034,28,33.23604316,1e-05,synthetic_analytical
0.035,28,33.79357018,1e-05,synthetic_analytical
0.036,28,34.31774703,1e-05,synthetic_analytical
0.037,28,34.8080564,1e-05,synthetic_analytical
0.038,28,35.26401443,1e-05,synthetic_analytical
0.039,28,35.68517113,1e-05,synthetic_analytical
0.04,28,36.07111088,1e-05,synthetic_analytical
0.041,28,36.42145279,1e-05,synthetic_analytical
0.042,28,36.73585113,1e-05,synthetic_analytical
0.043,28,37.01399562,1e-05,synthetic_analytical
0.044,28,37.25561176,1e-05,synthetic_analytical
0.045,28,37.46046111,1e-05,synthetic_analytical
0.046,28,37.62834151,1e-05,synthetic_analytical
0.047,28,37.75908728,1e-05,synthetic_analytical
0.048,28,37.85256939,1e-05,synthetic_analytical
0.049,28,37.90869559,1e-05,synthetic_analytical
0.05,28,37.92741047,1e-05,synthetic_analytical
0.051,28,37.90869559,1e-05,synthetic_analytical
0.052,28,37.85256939,1e-05,synthetic_analytical
0.053,28,37.75908728,1e-05,synthetic_analytical
0.054,28,37.62834151,1e-05,synthetic_analytical
0.055,28,37.46046111,1e-05,synthetic_analytical
0.056,28,37.25561176,1e-05,synthetic_analytical
0.057,28,37.01399562,1e-05,synthetic_analytical
0.058,28,36.73585113,1e-05,synthetic_analytical
0.059,28,36.42145279,1e-05,synthetic_analytical
0.06,28,36.07111088,1e-05,synthetic_analytical
0.061,28,35.68517113,1e-05,synthetic_analytical
0.062,28,35.26401443,1e-05,synthetic_analytical
0.063,28,34.8080564,1e-05,synthetic_analytical
0.064,28,34.31774703,1e-05,synthetic_analytical
0.065,28,33.79357018,1e-05,synthetic_analytical
0.066,28,33.23604316,1e-05,synthetic_analytical
0.067,28,32.64571617,1e-05,synthetic_analytical
0.068,28,32.02317181,1e-05,synthetic_analytical
0.069,28,31.36902444,1e-05,synthetic_analytical
0.07,28,30.68391963,1e-05,synthetic_analytical
0.071,28,29.96853349,1e-05,synthetic_analytical
0.072,28,29.22357203,1e-05,synthetic_analytical
0.073,28,28.44977044,1e-05,synthetic_analytical
0.074,28,27.64789236,1e-05,synthetic_analytical
0.075,28,26.81872914,1e-05,synthetic_analytical
0.076,28,25.96309908,1e-05,synthetic_analytical
0.077,28,25.08184657,1e-05,synthetic_analytical
0.078,28,24.17584131,1e-05,synthetic_analytical
0.079,28,23.24597741,1e-05,synthetic_analytical
0.08,28,22.29317253,1e-05,synthetic_analytical
0.081,28,21.31836699,1e-05,synthetic_analytical
0.082,28,20.3225228,1e-05,synthetic_analytical
0.083,28,19.30662272,1e-05,synthetic_analytical
0.084,28,18.27166935,1e-05,synthetic_analytical
0.085,28,17.21868404,1e-05,synthetic_analytical
0.086,28,16.14870596,1e-05,synthetic_analytical
0.087,28,15.06279107,1e-05,synthetic_analytical
0.088,28,13.96201102,1e-05,synthetic_analytical
0.089,28,12.84745214,1e-05,synthetic_analytical
0.09,28,11.72021439,1e-05,synthetic_analytical
0.091,28,10.5814102,1e-05,synthetic_analytical
0.092,28,9.432163431,1e-05,synthetic_analytical
0.093,28,8.273608259,1e-05,synthetic_analytical
0.094,28,7.106888034,1e-05,synthetic_analytical
0.095,28,5.933154168,1e-05,synthetic_analytical
0.096,28,4.753564995,1e-05,synthetic_analytical
0.097,28,3.569284628,1e-05,synthetic_analytical
0.098,28,2.381481808,1e-05,synthetic_analytical
0.099,28,1.191328753,1e-05,synthetic_analytical
0.1,28,4.644768184e-15,1e-05,synthetic_analytical
0,32,0,1e-05,synthetic_analytical
0.001,32,1.145213252,1e-05,synthetic_analytical
0.002,32,2.289296316,1e-05,synthetic_analytical
0.003,32,3.431120121,1e-05,synthetic_analytical
0.004,32,4.569557825,1e-05,synthetic_analytical
0.005,32,5.703485928,1e-05,synthetic_analytical
0.006,32,6.831785378,1e-05,synthetic_analytical
0.007,32,7.95334268,1e-05,synthetic_analytical
0.008,32,9.067050994,1e-05,synthetic_analytical
0.009,32,10.17181122,1e-05,synthetic_analytical
0.01,32,11.2665331,1e-05,synthetic_analytical
0.011,32,12.35013627,1e-05,synthetic_analytical
0.012,32,13.42155135,1e-05,synthetic_analytical
0.013,32,14.47972098,1e-05,synthetic_analytical
0.014,32,15.52360087,1e-05,synthetic_analytical
0.015,32,16.55216084,1e-05,synthetic_analytical
0.016,32,17.56438583,1e-05,synthetic_analytical
0.017,32,18.55927689,1e-05,synthetic_analytical
0.018,32,19.53585218,1e-05,synthetic_analytical
0.019,32,20.49314794,1e-05,synthetic_analytical
0.02,32,21.43021945,1e-05,synthetic_analytical
0.021,32,22.34614191,1e-05,synthetic_analytical
0.022,32,23.24001143,1e-05,synthetic_analytical
0.023,32,24.11094586,1e-05,synthetic_analytical
0.024,32,24.9580857,1e-05,synthetic_analytical
0.025,32,25.78059493,1e-05,synthetic_analytical
0.026,32,26.57766182,1e-05,synthetic_analytical
0.027,32,27.34849976,1e-05,synthetic_analytical
0.028,32,28.09234804,1e-05,synthetic_analytical
0.029,32,28.80847256,1e-05,synthetic_analytical
0.03,32,29.4961666,1e-05,synthetic_analytical
0.031,32,30.15475148,1e-05,synthetic_analytical
0.032,32,30.78357726,1e-05,synthetic_analytical
0.033,32,31.38202337,1e-05,synthetic_analytical
0.034,32,31.94949921,1e-05,synthetic_analytical
0.035,32,32.48544476,1e-05,synthetic_analytical
0.036,32,32.98933109,1e-05,synthetic_analytical
0.037,32,33.46066093,1e-05,synthetic_analytical
0.038,32,33.89896914,1e-05,synthetic_analytical
0.039,32,34.30382316,1e-05,synthetic_analytical
0.04,32,34.67482345,1e-05,synthetic_analytical
0.041,32,35.01160388,1e-05,synthetic_analytical
0.042,32,35.31383208,1e-05,synthetic_analytical
0.043,32,35.58120979,1e-05,synthetic_analytical
0.044,32,35.81347314,1e-05,synthetic_analytical
0.045,32,36.01039291,1e-05,synthetic_analytical
0.046,32,36.17177478,1e-05,synthetic_analytical
0.047,32,36.29745947,1e-05,synthetic_analytical
0.048,32,36.38732296,1e-05,synthetic_analytical
0.049,32,36.44127654,1e-05,synthetic_analytical
0.05,32,36.45926699,1e-05,synthetic_analytical
0.051,32,36.44127654,1e-05,synthetic_analytical
0.052,32,36.38732296,1e-05,synthetic_analytical
0.053,32,36.29745947,1e-05,synthetic_analytical
0.054,32,36.17177478,1e-05,synthetic_analytical
0.055,32,36.01039291,1e-05,synthetic_analytical
0.056,32,35.81347314,1e-05,synthetic_analytical
0.057,32,35.58120979,1e-05,synthetic_analytical
0.058,32,35.31383208,1e-05,synthetic_analytical
0.059,32,35.01160388,1e-05,synthetic_analytical
0.06,32,34.67482345,1e-05,synthetic_analytical
0.061,32,34.30382316,1e-05,synthetic_analytical
0.062,32,33.89896914,1e-05,synthetic_analytical
0.063,32,33.46066093,1e-05,synthetic_analytical
0.064,32,32.98933109,1e-05,synthetic_analytical
0.065,32,32.48544476,1e-05,synthetic_analytical
0.066,32,31.94949921,1e-05,synthetic_analytical
0.067,32,31.38202337,1e-05,synthetic_analytical
0.068,32,30.78357726,1e-05,synthetic_analytical
0.069,32,30.15475148,1e-05,synthetic_analytical
0.07,32,29.4961666,1e-05,synthetic_analytical
0.071,32,28.80847256,1e-05,synthetic_analytical
0.072,32,28.09234804,1e-05,synthetic_analytical
0.073,32,27.34849976,1e-05,synthetic_analytical
0.074,32,26.57766182,1e-05,synthetic_analytical
0.075,32,25.78059493,1e-05,synthetic_analytical
0.076,32,24.9580857,1e-05,synthetic_analytical
0.077,32,24.11094586,1e-05,synthetic_analytical
0.078,32,23.24001143,1e-05,synthetic_analytical
0.079,32,22.34614191,1e-05,synthetic_analytical
0.08,32,21.43021945,1e-05,synthetic_analytical
0.081,32,20.49314794,1e-05,synthetic_analytical
0.082,32,19.53585218,1e-05,synthetic_analytical
0.083,32,18.55927689,1e-05,synthetic_analytical
0.084,32,17.56438583,1e-05,synthetic_analytical
0.085,32,16.55216084,1e-05,synthetic_analytical
0.086,32,15.52360087,1e-05,synthetic_analytical
0.087,32,14.47972098,1e-05,synthetic_analytical
0.088,32,13.42155135,1e-05,synthetic_analytical
0.089,32,12.35013627,1e-05,synthetic_analytical
0.09,32,11.2665331,1e-05,synthetic_analytical
0.091,32,10.17181122,1e-05,synthetic_analytical
0.092,32,9.067050994,1e-05,synthetic_analytical
0.093,32,7.95334268,1e-05,synthetic_analytical
0.094,32,6.831785378,1e-05,synthetic_analytical
0.095,32,5.703485928,1e-05,synthetic_analytical
0.096,32,4.569557825,1e-05,synthetic_analytical
0.097,32,3.431120121,1e-05,synthetic_analytical
0.098,32,2.289296316,1e-05,synthetic_analytical
0.099,32,1.145213252,1e-05,synthetic_analytical
0.1,32,4.464972462e-15,1e-05,synthetic_analytical
0,36,0,1e-05,synthetic_analytical
0.001,36,1.100882849,1e-05,synthetic_analytical
0.002,36,2.20067926,1e-05,synthetic_analytical
0.003,36,3.298303866,1e-05,synthetic_analytical
0.004,36,4.392673444,1e-05,synthetic_analytical
0.005,36,5.482707984,1e-05,synthetic_analytical
0.006,36,6.567331753,1e-05,synthetic_analytical
0.007,36,7.645474358,1e-05,synthetic_analytical
0.008,36,8.716071804,1e-05,synthetic_analytical
0.009,36,9.778067539,1e-05,synthetic_analytical
0.01,36,10.8304135,1e-05,synthetic_analytical
0.011,36,11.87207115,1e-05,synthetic_analytical
0.012,36,12.9020125,1e-05,synthetic_analytical
0.013,36,13.91922113,1e-05,synthetic_analytical
0.014,36,14.92269316,1e-05,synthetic_analytical
0.015,36,15.91143829,1e-05,synthetic_analytical
0.016,36,16.88448076,1e-05,synthetic_analytical
0.017,36,17.84086028,1e-05,synthetic_analytical
0.018,36,18.77963303,1e-05,synthetic_analytical
0.019,36,19.69987255,1e-05,synthetic_analytical
0.02,36,20.60067067,1e-05,synthetic_analytical
0.021,36,21.48113842,1e-05,synthetic_analytical
0.022,36,22.34040687,1e-05,synthetic_analytical
0.023,36,23.17762804,1e-05,synthetic_analytical
0.024,36,23.99197569,1e-05,synthetic_analytical
0.025,36,24.78264616,1e-05,synthetic_analytical
0.026,36,25.54885915,1e-05,synthetic_analytical
0.027,36,26.2898585,1e-05,synthetic_analytical
0.028,36,27.00491293,1e-05,synthetic_analytical
0.029,36,27.69331677,1e-05,synthetic_analytical
0.03,36,28.35439066,1e-05,synthetic_analytical
0.031,36,28.98748218,1e-05,synthetic_analytical
0.032,36,29.59196656,1e-05,synthetic_analytical
0.033,36,30.16724724,1e-05,synthetic_analytical
0.034,36,30.71275649,1e-05,synthetic_analytical
0.035,36,31.22795595,1e-05,synthetic_analytical
0.036,36,31.7123372,1e-05,synthetic_analytical
0.037,36,32.16542219,1e-05,synthetic_analytical
0.038,36,32.5867638,1e-05,synthetic_analytical
0.039,36,32.97594621,1e-05,synthetic_analytical
0.04,36,33.33258533,1e-05,synthetic_analytical
